NumID,Honest,total time,foundTxMin,Validation time,successful
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false

701474594,true,,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false

83411320,true,,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false

110627369,true,,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false

585301326,true,,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false

276972872,true,,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,5,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false

352465043,true,,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,20,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false

68398586,true,,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,1,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false

120498603,true,,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,12,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,10,false,-1,false
,,1,false,-1,false
,,1,false,-1,false

940434509,true,,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,14,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false

444008576,true,,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,6,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,5,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false

628467411,true,,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,1,false,-1,false

987844261,true,,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,5,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,3,false,-1,false
,,3,false,-1,false

507977326,true,,,4,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,3,false,-1,false
,,1,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
,,2,false,-1,false
